T,value
17315,70979.65
17316,60696.68
17317,75673.08
17318,19312.02
17319,19160.13
17320,5570.61
17321,29309.44
17322,47715.0
17323,30289.56
17324,50768.85
17325,41971.65
17326,7475.12
17327,10818.92
17328,31151.8
17329,92538.5
17330,44951.9
17331,5147.4
17332,51178.53
17333,57819.72
17334,60853.9
17335,7879.88
17336,38259.8
17337,35461.66
17338,72309.23
17339,35109.72
17340,56296.11
17341,8048.72
17342,25309.76
17343,33872.16
17344,45433.5
17345,36702.27
17346,7187.56
17347,48852.0
17348,7523.12
17349,8450.33
17350,37161.18
17351,52961.06
17352,54016.92
17353,56463.88
17354,6245.88
17355,41267.07
17356,28367.04
17357,62113.45
17358,24535.36
17359,49011.36
17360,77409.6
17361,58407.6
17362,17747.3
17363,30172.8
17364,27372.0
17365,31116.78
17366,73870.86
17367,41379.0
17368,41247.36
17369,81627.5
17370,20450.88
17371,13189.52
17372,18483.9
17373,1626.66
17374,81542.82
17375,37963.8
17376,14355.3
17377,67727.1
17378,25499.67
17379,18185.88
17380,30773.76
17381,62253.45
17382,14786.1
17383,62020.0
17384,11864.97
17385,31150.6
17386,46481.16
17387,72309.5
17388,32456.51
17389,4852.68
17390,48619.44
17391,1854.94
17392,37978.0
17393,39898.11
17394,61511.07
17395,21924.0
17396,3823.64
17397,20620.0
17398,6546.15
17399,73222.56
17400,74642.4
17401,41419.2
17402,15934.66
17403,58366.49
17404,22324.54
17405,30690.31
17406,68416.0
17407,77435.26
17408,34309.44
17409,13884.86
17410,10576.38
17411,61256.5
17412,30638.83
17413,58711.68
17414,4198.35
17415,50932.44
17416,89994.0
17417,5780.64
17418,56883.09
17419,49840.87
17420,52032.29
17421,65314.48
17422,30062.24
17423,37456.83
17424,14062.86
17425,16130.29
17426,31993.15
17427,56263.76
17428,83202.96
17429,19506.63
17430,50541.49
17431,38178.6
17432,33121.19
17433,49367.62
17434,49492.4
17435,1395.3
17436,17331.99
17437,71650.09
17438,4945.25
17439,1984.91
17440,41719.08
17441,31255.2
17442,21532.35
17443,54418.0
17444,41926.01
17445,58846.42
17446,17789.52
17447,38902.46
17448,41577.56
17449,27510.34
17450,12511.6
17451,8192.46
17452,40203.86
17453,63949.62
17454,47816.77
17455,51715.35
17456,4164.4
17457,33269.73
17458,61807.58
17459,48529.22
17460,50036.16
17461,66488.4
17462,75381.58
17463,75789.85
17464,59633.02
17465,20488.23
17466,14897.12
17467,64227.32
17468,50989.2
17469,21364.32
17470,13042.4
17471,3875.94
17472,34035.75
17473,6176.25
17474,58323.91
17475,57058.0
17476,7933.92
17477,77478.26
17478,12288.36
17479,52129.2
17480,30412.8
17481,58520.26
17482,62944.8
17483,18213.03
17484,44692.46
17485,93939.5
17486,82549.44
17487,10322.24
17488,45595.25
17489,24515.28
17490,33514.41
17491,23980.86
17492,44694.72
17493,11855.55
17494,21860.58
17495,78475.43
17496,62466.0
17497,15826.8
17498,14613.17
17499,24794.23
17500,20270.34
17501,7967.75
17502,42441.0
17503,58473.8
17504,75883.39
17505,34741.96
17506,19363.89
17507,28715.06
17508,66600.7
17509,41862.26
17510,43102.92
17511,53511.81
17512,22378.32
17513,76323.38
17514,69018.25
17515,18991.38
17516,35916.0
17517,11855.55
17518,67886.86
17519,46447.68
17520,32481.02
17521,41384.85
17522,89202.24
17523,37038.0
17524,7057.56
17525,31403.93
17526,47204.52
17527,9865.35
17528,30945.46
17529,35740.1
17530,3913.92
17531,67337.9
17532,1318.41
17533,68342.34
17534,52652.0
17535,75881.4
17536,78803.49
17537,1103.01
17538,41267.8
17539,52754.4
17540,48668.96
17541,36607.26
17542,21294.35
17543,42459.9
17544,3357.09
17545,96959.04
17546,14895.2
17547,6050.94
17548,11337.55
17549,55533.55
17550,29207.7
17551,61768.21
17552,14094.74
17553,33780.6
17554,34028.27
17555,43272.9
17556,50942.25
17557,59289.6
17558,30413.44
17559,45324.9
17560,1413.39
17561,11327.82
17562,17573.82
17563,46573.3
17564,82691.04
17565,3252.21
17566,42229.53
17567,43406.92
17568,2200.22
17569,52164.04
17570,14617.92
17571,46785.98
17572,22966.71
17573,51413.1
17574,27724.8
17575,54955.44
17576,60181.34
17577,11567.4
17578,47985.84
17579,9688.96
17580,10756.38
17581,32950.06
17582,36030.33
17583,31496.62
17584,12571.23
17585,38633.6
17586,78544.86
17587,50623.23
17588,2894.76
17589,37699.42
17590,11651.5
17591,49811.85
17592,19689.04
17593,77436.8
17594,34299.37
17595,23375.5
17596,8829.0
17597,47996.0
17598,43005.0
17599,74796.15
17600,42787.36
17601,28214.55
17602,28110.42
17603,11715.27
17604,55447.92
17605,61357.92
17606,23441.8
17607,62907.5
17608,16793.28
17609,80091.48
17610,18618.5
17611,50187.88
17612,45296.25
17613,72928.75
17614,84177.12
17615,6931.24
17616,11110.1
17617,47707.92
17618,37992.96
17619,46274.1
17620,68182.52
17621,48513.6
17622,33965.46
17623,12372.96
17624,68779.35
17625,74236.03
17626,50135.38
17627,42751.8
17628,12380.76
17629,38986.36
17630,30037.92
17631,21129.72
17632,39508.92
17633,8849.4
17634,18350.55
17635,32485.86
17636,75391.62
17637,26331.52
17638,100648.5
17639,54654.0
17640,90087.75
17641,35027.52
17642,30880.0
17643,61741.9
17644,62413.64
17645,13416.36
17646,28806.58
17647,43526.0
17648,81603.9
17649,18859.2
17650,56325.96
17651,42823.71
17652,9344.75
17653,14787.08
17654,25099.62
17655,31567.92
17656,12024.24
17657,12081.5
17658,91393.0
17659,26532.48
17660,3450.69
17661,80266.05
17662,16036.92
17663,63142.49
17664,75541.83
17665,32143.2
17666,68089.16
17667,12312.0
17668,24972.66
17669,9594.81
17670,78123.26
17671,43324.56
17672,13558.51
17673,34304.64
17674,29864.85
17675,27837.0
17676,21926.58
17677,63513.8
17678,16976.5
17679,40698.68
17680,41592.04
17681,3913.72
17682,25246.2
17683,7652.04
17684,92563.2
17685,49097.25
17686,68142.96
17687,12402.74
17688,41373.15
17689,15885.6
17690,61394.08
17691,80811.88
17692,41727.0
17693,80226.9
17694,35656.82
17695,22324.26
17696,28902.51
17697,54524.82
17698,19465.74
17699,32217.12
17700,34618.98
17701,47824.98
17702,36754.02
17703,24037.76
17704,52240.32
17705,95172.65
17706,21892.95
17707,33864.6
17708,7443.4
17709,7967.85
17710,50382.5
17711,22631.98
17712,35409.74
17713,18179.92
17714,58194.34
17715,18937.44
17716,49729.76
17717,70159.32
17718,61471.18
17719,52317.15
17720,3397.24
17721,8198.1
17722,53707.35
17723,31883.28
17724,55613.8
17725,65471.64
17726,32893.13
17727,85044.48
17728,21116.64
17729,55473.04
17730,31492.0
17731,26036.08
17732,91002.24
17733,48405.87
17734,45983.28
17735,6586.8
17736,45153.64
17737,21610.44
17738,49658.18
17739,34328.4
17740,41491.34
17741,38117.44
17742,3557.42
17743,27063.08
17744,53863.92
17745,5618.61
17746,7314.84
17747,15849.96
17748,43165.5
17749,52342.15
17750,72995.2
17751,36516.9
17752,27972.75
17753,45740.94
17754,37082.07
17755,35134.02
17756,52502.08
17757,40181.89
17758,23177.12
17759,72112.5
17760,75915.84
17761,11035.12
17762,4061.9
17763,59712.84
17764,71754.1
17765,36617.62
17766,27452.8
17767,9231.6
17768,31438.4
17769,68152.05
17770,8464.72
17771,29042.88
17772,24596.44
17773,75649.3
17774,74437.6
17775,41620.6
17776,61087.66
17777,21875.7
17778,40025.16
17779,47472.46
17780,34308.72
17781,21840.21
17782,35440.86
17783,48193.64
17784,5077.04
17785,96593.0
17786,76715.12
17787,53282.46
17788,74807.53
17789,26716.35
17790,74591.67
17791,61839.72
17792,61420.8
17793,1756.67
17794,90938.0
17795,70386.54
17796,13973.85
17797,51670.5
17798,51633.91
17799,46770.5
17800,32500.02
17801,69759.92
17802,59889.31
17803,37960.0
17804,72494.4
17805,76776.48
17806,20820.4
17807,50861.07
17808,66206.79
17809,29729.52
17810,17674.92
17811,31629.3
17812,21301.4
17813,36049.64
17814,40738.95
17815,53858.4
17816,13301.12
17817,61730.9
17818,15882.66
17819,19555.25
17820,78221.88
17821,68225.15
17822,95182.56
17823,43009.78
17824,25750.65
17825,25969.53
17826,34552.1
17827,84319.2
17828,54792.15
17829,32047.28
17830,28826.13
17831,53290.82
17832,15222.56
17833,16306.5
17834,34679.83
17835,62282.9
17836,3549.46
17837,54013.4
17838,54023.34
17839,6084.48
17840,1161.08
17841,28158.9
17842,73236.8
17843,10252.33
17844,3814.05
17845,31933.98
17846,48189.22
17847,49514.76
17848,8598.35
17849,30333.44
17850,43604.0
17851,51527.08
17852,40249.8
17853,31091.6
17854,42512.16
17855,17826.72
17856,13176.0
17857,23544.3
17858,13909.14
17859,46409.02
17860,45740.4
17861,62746.0
17862,2738.68
17863,17784.54
17864,11867.7
17865,15499.4
17866,56663.04
17867,4110.93
17868,3693.96
17869,87074.78
17870,41915.5
17871,15940.08
17872,43295.12
17873,23650.22
17874,27218.84
17875,6182.24
17876,65630.04
17877,16385.7
17878,52006.22
17879,8480.16
17880,1793.87
17881,88684.12
17882,18565.58
17883,29133.54
17884,68695.51
17885,49669.3
17886,45152.12
17887,34593.12
17888,68905.2
17889,53459.0
17890,27851.4
17891,36069.54
17892,48539.88
17893,39839.58
17894,35135.28
17895,29350.32
17896,65536.65
17897,64147.38
17898,16559.19
17899,41320.0
17900,57414.4
17901,95644.5
17902,58540.52
17903,52632.1
17904,1692.72
17905,6342.0
17906,8121.61
17907,50991.6
17908,73184.2
17909,10816.92
17910,3104.96
17911,21922.5
17912,9892.14
17913,27730.5
17914,20979.7
17915,35155.49
17916,78382.12
17917,20820.67
17918,59690.28
17919,87107.04
17920,32393.87
17921,27244.26
17922,20799.9
17923,27786.99
17924,75005.3
17925,17874.08
17926,28654.86
17927,43044.29
17928,9466.94
17929,27820.32
17930,11724.48
17931,63986.0
17932,19494.54
17933,5810.95
17934,79796.4
17935,84163.64
17936,10300.4
17937,27621.51
17938,20723.68
17939,31934.35
17940,36437.8
17941,39447.18
17942,22351.89
17943,27803.75
17944,76058.88
17945,19077.06
17946,1854.78
17947,39483.18
17948,61548.98
17949,16420.92
17950,26108.6
17951,14544.7
17952,52329.6
17953,21274.95
17954,19829.12
17955,16035.15
17956,78425.97
17957,25231.57
17958,9723.78
17959,48359.82
17960,29149.38
17961,19319.3
17962,2488.28
17963,64745.67
17964,10083.57
17965,26402.22
17966,34854.2
17967,68965.05
17968,56509.25
17969,21946.96
17970,3461.58
17971,13112.6
17972,68109.75
17973,19829.7
17974,13704.6
17975,29431.75
17976,5818.2
17977,50292.0
17978,57059.2
17979,80101.69
17980,22117.35
17981,1742.76
17982,17969.28
17983,11386.2
17984,39541.44
17985,64547.1
17986,4792.56
17987,77147.7
17988,41955.04
17989,42237.86
17990,15466.0
17991,37021.72
17992,67387.32
17993,60432.2
17994,27742.78
17995,49809.6
17996,58033.86
17997,46205.16
17998,72325.5
17999,55035.09
18000,40206.18
18001,43540.8
18002,34226.09
18003,45471.25
18004,53460.4
18005,1609.61
18006,77719.2
18007,23176.27
18008,48801.5
18009,6286.04
18010,31081.96
18011,59941.64
18012,6306.48
18013,40982.32
18014,26270.83
18015,83787.3
18016,9424.96
18017,1345.29
18018,3747.76
18019,41484.04
18020,14221.08
18021,70406.02
18022,27905.44
18023,45153.24
18024,62442.66
18025,2596.52
18026,54548.1
18027,12810.0
18028,67654.47
18029,31240.21
18030,78078.4
18031,39362.4
18032,49330.68
18033,62009.1
18034,26739.0
18035,30656.88
18036,27859.44
18037,32131.2
18038,35176.05
18039,54075.87
18040,89421.6
18041,47905.87
18042,49317.4
18043,54656.74
18044,66401.96
18045,29932.32
18046,62793.9
18047,9561.0
18048,64636.5
18049,37621.44
18050,21259.8
18051,53256.5
18052,44241.53
18053,2580.46
18054,26562.6
18055,70521.48
18056,20449.05
18057,16440.45
18058,48223.58
18059,42016.08
18060,10883.52
18061,66509.66
18062,4339.05
18063,23564.4
18064,26593.2
18065,84879.5
18066,40029.6
18067,10169.9
18068,32045.58
18069,2000.14
18070,21510.56
18071,49354.23
18072,63204.96
18073,18895.91
18074,21776.47
18075,44142.88
18076,30918.35
18077,53704.39
18078,76473.54
18079,43735.89
18080,36182.3
18081,11597.82
18082,38217.3
18083,29977.51
18084,14444.56
18085,59755.86
18086,19395.36
18087,47086.2
18088,48600.72
18089,30479.19
18090,63886.63
18091,52505.58
18092,13862.75
18093,44764.11
18094,93498.72
18095,38857.52
18096,24001.2
18097,41850.9
18098,18469.26
18099,31656.25
18100,74043.9
18101,27764.82
18102,49931.49
18103,34917.63
18104,9657.44
18105,15764.56
18106,30621.35
18107,43032.08
18108,2352.46
18109,55665.12
18110,73533.85
18111,58412.49
18112,45943.74
18113,25582.83
18114,23248.96
18115,30143.68
18116,4844.8
18117,93593.28
18118,74820.38
18119,74516.89
18120,6077.88
18121,35334.6
18122,67677.48
18123,26347.58
18124,25479.0
18125,21845.55
18126,6746.64
18127,32350.66
18128,30021.9
18129,32533.6
18130,7459.32
18131,16765.2
18132,15622.96
18133,25265.73
18134,3828.0
18135,48746.36
18136,40542.48
18137,51894.44
18138,48721.92
18139,31531.71
18140,44721.25
18141,57824.57
18142,82259.24
18143,27621.02
18144,47047.6
18145,31171.8
18146,59804.8
18147,83873.79
18148,48317.43
18149,42513.12
18150,35632.68
18151,64906.8
18152,37296.27
18153,30090.44
18154,48571.25
18155,27483.05
18156,3048.86
18157,29088.74
18158,23925.29
18159,17085.12
18160,39720.61
18161,13676.26
18162,44546.19
18163,36819.34
18164,52432.2
18165,7181.7
18166,37185.75
18167,23693.04
18168,18696.92
18169,77155.6
18170,44197.34
18171,48423.15
18172,38922.1
18173,66978.01
18174,11140.8
18175,29163.84
18176,3567.78
18177,40578.8
18178,41004.66
18179,51846.6
18180,36754.08
18181,61045.74
18182,45370.8
18183,1741.72
18184,26650.08
18185,45786.51
18186,4964.07
18187,3908.04
18188,46483.1
18189,55552.0
18190,17488.77
18191,39367.49
18192,36953.67
18193,11213.52
18194,12018.69
18195,40814.75
18196,17317.2
18197,61056.52
18198,44943.12
18199,10642.48
18200,44244.46
18201,5011.83
18202,16663.92
18203,52327.44
18204,3565.42
18205,31654.68
18206,38418.93
18207,51822.68
18208,41882.0
18209,65688.7
18210,41840.29
18211,49493.82
18212,31535.2
18213,70752.4
18214,6210.18
18215,25127.96
18216,28418.73
18217,74333.79
18218,52387.37
18219,14274.4
18220,55403.04
18221,41541.36
18222,89223.61
18223,43725.76
18224,46619.55
18225,32237.11
18226,16655.73
18227,38840.28
18228,91103.52
18229,32339.06
18230,29850.8
18231,56603.91
18232,41813.46
18233,53781.7
18234,78085.92
18235,71927.64
18236,29744.98
18237,16201.12
18238,22751.52
18239,9955.17
18240,53133.6
18241,37638.34
18242,30328.75
18243,33653.1
18244,16517.27
18245,28378.35
18246,22850.73
18247,23060.73
18248,3699.75
18249,47929.68
18250,18139.17
18251,15843.24
18252,35135.2
18253,38076.99
18254,7797.35
18255,34091.86
18256,48515.88
18257,37915.25
18258,14454.24
18259,20132.88
18260,3131.12
18261,8505.98
18262,13805.12
18263,71037.9
18264,30082.29
18265,92068.77
18266,23254.8
18267,24764.8
18268,54292.4
18269,64461.15
18270,35454.27
18271,41858.37
18272,59061.0
18273,23584.95
18274,66635.8
18275,99468.53
18276,55724.4
18277,44086.28
18278,32842.13
18279,57655.5
18280,18729.37
18281,54246.46
18282,6631.15
18283,52081.38
18284,42182.56
18285,74688.75
18286,12213.04
18287,17768.38
18288,14278.0
18289,47058.3
18290,43921.95
18291,4315.17
18292,1143.2
18293,58733.4
18294,65107.6
18295,17868.02
18296,31111.8
18297,29977.5
18298,29021.52
18299,57651.42
18300,22595.52
18301,55825.11
18302,20611.08
18303,69152.65
18304,39100.04
18305,30067.88
18306,54834.94
18307,61499.4
18308,21892.68
18309,50625.99
18310,27620.67
18311,38007.0
18312,70850.15
18313,62728.26
18314,73787.28
18315,15694.12
18316,22967.04
18317,40266.56
18318,44451.16
18319,73218.56
18320,88745.36
18321,19659.1
18322,9172.52
18323,34455.63
18324,78329.44
18325,23461.84
18326,1800.84
18327,16485.8
18328,40694.43
18329,45494.92
18330,72902.76
18331,46689.24
18332,29745.9
18333,84781.0
18334,38781.6
18335,53898.06
18336,50768.1
18337,35135.75
18338,5546.4
18339,49498.5
18340,53730.6
18341,84612.48
18342,45286.0
18343,36725.29
18344,54629.22
18345,64645.21
18346,18412.29
18347,37556.11
18348,2878.74
18349,27580.32
18350,70372.89
18351,51728.15
18352,10110.73
18353,1248.31
18354,22344.63
18355,62280.68
18356,72148.89
18357,56043.35
18358,13543.42
18359,83482.18
18360,3855.72
18361,14814.9
18362,63397.62
18363,77480.34
18364,5135.45
18365,39784.29
18366,7645.08
18367,55764.68
18368,39784.08
18369,75357.04
18370,39039.23
18371,10010.8
18372,7299.12
18373,36343.77
18374,20730.14
18375,44826.84
18376,49909.32
18377,2876.72
18378,11596.48
18379,34174.4
18380,26683.05
18381,47688.74
18382,19539.9
18383,30430.89
18384,68908.8
18385,68147.28
18386,41535.47
18387,8224.4
18388,4507.2
18389,5672.91
18390,61356.96
18391,51801.98
18392,80260.83
18393,12577.53
18394,34139.04
18395,3411.2
18396,79738.85
18397,55203.25
18398,13524.8
18399,40012.7
18400,23585.94
18401,43877.71
18402,93897.5
18403,60147.0
18404,42993.72
18405,52204.5
18406,38958.0
18407,43093.9
18408,19028.5
18409,19532.38
18410,29983.2
18411,83086.6
18412,8119.84
18413,34253.64
18414,37706.33
18415,4372.48
18416,47549.5
18417,38258.4
18418,39066.5
18419,29389.28
18420,48193.86
18421,6085.7
18422,23249.94
18423,85885.73
18424,78000.82
18425,37400.68
18426,28759.92
18427,46626.29
18428,31955.44
18429,40297.92
18430,64780.57
18431,33844.86
18432,17351.55
18433,8393.77
18434,21892.65
18435,19982.16
18436,53956.84
18437,1502.43
18438,30180.5
18439,11555.4
18440,15612.24
18441,64505.6
18442,31488.96
18443,67547.9
18444,32867.52
18445,3321.03
18446,60646.52
18447,51079.56
18448,84733.2
18449,93306.24
18450,52719.48
18451,3966.69
18452,46046.75
18453,52049.5
18454,1401.38
18455,54594.9
18456,60478.21
18457,30272.0
18458,68285.52
18459,41280.34
18460,63422.27
18461,39061.75
18462,48764.64
18463,2100.14
18464,30268.8
18465,58709.19
18466,63164.52
18467,49155.48
18468,27852.48
18469,52424.46
18470,4543.65
18471,59459.07
18472,21547.05
18473,46332.43
18474,72850.44
18475,36449.36
18476,36937.5
18477,23360.54
18478,60357.57
18479,64221.79
18480,5125.92
18481,10828.35
18482,42883.85
18483,53185.28
18484,40464.5
18485,91737.89
18486,82942.79
18487,21444.54
18488,40862.34
18489,56663.35
18490,53054.19
18491,25387.2
18492,2640.58
18493,59420.8
18494,17162.85
18495,65148.12
18496,66846.15
18497,8396.7
18498,43817.76
18499,58176.72
18500,76552.8
18501,61259.6
18502,21926.56
18503,25995.06
18504,20832.5
18505,46534.28
18506,49525.02
18507,13465.08
18508,34601.28
18509,56698.74
18510,48916.35
18511,34166.16
18512,1120.14
18513,35222.89
18514,12234.04
18515,55587.9
18516,62217.28
18517,50279.12
18518,39828.64
18519,83741.31
18520,13477.42
18521,37110.64
18522,49834.05
18523,14333.84
18524,20484.47
18525,14103.12
18526,1682.65
18527,41466.24
18528,42249.24
18529,84550.05
18530,49201.24
18531,48333.29
18532,82009.72
18533,25637.56
18534,54928.14
18535,82542.24
18536,40588.94
18537,53407.38
18538,36037.75
18539,43824.0
18540,1751.75
18541,45754.2
18542,50174.44
18543,37197.4
18544,41739.64
18545,94997.5
18546,43993.0
18547,54001.5
18548,32769.22
18549,28983.91
18550,43605.9
18551,37596.96
18552,50349.6
18553,32703.66
18554,27594.38
18555,92537.36
18556,58805.76
18557,1441.43
18558,55893.24
18559,26929.56
18560,37670.64
18561,5804.64
18562,33099.66
18563,20964.96
18564,67392.36
18565,84316.75
18566,52447.2
18567,4860.25
18568,44934.34
18569,32057.75
18570,44357.82
18571,48623.52
18572,25705.95
18573,7517.4
18574,60384.28
18575,22317.24
18576,11100.8
18577,4524.56
18578,49590.64
18579,57430.8
18580,20838.0
18581,40536.5
18582,35013.2
18583,42088.08
18584,26350.61
18585,44889.12
18586,53442.0
18587,23642.36
18588,49061.53
18589,18917.8
18590,9681.96
18591,32660.54
18592,11112.78
18593,85247.66
18594,41199.86
18595,70705.89
18596,13125.86
18597,3495.52
18598,57550.1
18599,3732.12
18600,7008.72
18601,13860.28
18602,36182.72
18603,43669.92
18604,9074.0
18605,25828.04
18606,7587.6
18607,24376.32
18608,46169.69
18609,69254.51
18610,60182.72
18611,28406.4
18612,57699.3
18613,42348.88
18614,65141.2
18615,33207.98
18616,39830.64
18617,84674.96
18618,54581.76
18619,53602.58
18620,90205.08
18621,27209.6
18622,33863.94
18623,26528.46
18624,25903.27
18625,7917.6
18626,31873.68
18627,3455.34
18628,63746.4
18629,22717.95
18630,3315.16
18631,12140.48
18632,31931.4
18633,19588.14
18634,19003.56
18635,4444.17
18636,35576.97
18637,42343.34
18638,21440.52
18639,48167.98
18640,22786.82
18641,31780.5
18642,3606.42
18643,22570.44
18644,49218.96
18645,3325.34
18646,44702.66
18647,24634.15
18648,58467.0
18649,28662.0
